Gender,Race,Age,EmploymentLength,AnnualIncome,MonthlyDebt,RequestedAmount,CreditScore,PriorDefaults,DTI,LoanToIncome,Approved
0,1,48,9.0,75764,1990.0,33100.0,535,0,0.31518927194973867,0.4368829523256428,1
0,0,58,10.0,72538,1060.0,31800.0,552,1,0.1753563649397557,0.43839091234938926,1
0,0,51,19.0,85388,2280.0,53500.0,659,0,0.3204197311097578,0.6265517402913758,1
1,0,34,4.0,36160,540.0,13400.0,616,0,0.17920353982300885,0.37057522123893805,1
0,1,53,14.0,81832,1200.0,40500.0,629,0,0.17597028057483624,0.49491641411672693,1
1,1,29,0.0,32728,930.0,14300.0,493,1,0.34099242239061356,0.43693473478367145,1
0,0,47,10.0,63214,2180.0,15100.0,617,0,0.41383237890340746,0.23887113614072833,1
1,0,44,21.0,94515,1300.0,42200.0,655,1,0.16505316616410093,0.44648997513622174,1
1,0,33,3.0,40323,350.0,16900.0,549,0,0.10415891674726582,0.4191156411973315,1
1,1,46,16.0,42478,870.0,16900.0,645,1,0.2457742831583408,0.39785300626206505,1
0,1,49,12.0,63600,1620.0,25900.0,616,0,0.30566037735849055,0.40723270440251574,1
0,0,63,20.0,99809,1360.0,23200.0,644,0,0.16351230850925266,0.2324439679788396,1
0,1,48,16.0,66001,2470.0,25200.0,601,0,0.4490841047862911,0.38181239678186696,1
1,1,48,13.0,52162,1010.0,23600.0,636,0,0.23235305394731798,0.452436639699398,1
1,0,28,2.0,53772,730.0,21200.0,526,1,0.16291006471769695,0.39425723424830766,0
1,0,43,9.0,40869,1640.0,16100.0,605,0,0.48153857446964693,0.39394161834153024,1
1,0,49,11.0,29735,1000.0,5600.0,619,1,0.40356482259963006,0.18833025054649402,1
1,1,25,7.0,49128,670.0,12100.0,547,1,0.16365412799218368,0.24629539163002767,1
0,1,62,11.0,56587,1780.0,17600.0,640,0,0.37747185749377066,0.31102550055666495,1
1,0,27,0.0,25360,360.0,9100.0,522,1,0.17034700315457413,0.3588328075709779,1
0,1,62,10.0,65270,1860.0,29200.0,626,1,0.3419641489198713,0.4473724528880037,1
0,0,56,11.0,89280,3450.0,51900.0,598,0,0.4637096774193548,0.5813172043010753,1
0,0,61,20.0,109218,960.0,25100.0,624,0,0.10547711915618305,0.2298155981614752,1
0,1,47,14.0,48291,750.0,7600.0,637,0,0.18637013108032552,0.1573792218011638,1
0,1,66,16.0,98282,1540.0,36800.0,704,0,0.1880303616125028,0.374432754726196,1
1,0,22,1.0,42360,1000.0,15500.0,624,0,0.28328611898017,0.3659112370160529,1
0,0,45,6.0,58432,1490.0,24900.0,604,0,0.30599671412924423,0.42613636363636365,1
1,0,29,0.0,41590,830.0,23600.0,504,1,0.23948064438566963,0.5674440971387352,0
0,0,47,13.0,82693,340.0,45600.0,579,0,0.049339121812003436,0.5514372437812148,1
0,0,21,3.0,31470,270.0,6300.0,497,0,0.10295519542421354,0.2001906577693041,1
0,0,43,8.0,57709,690.0,35600.0,589,0,0.14347848689112616,0.6168881803531512,1
0,1,30,11.0,52771,1390.0,10800.0,541,1,0.31608269693581703,0.20465786132534916,0
1,0,62,21.0,68757,470.0,32100.0,703,0,0.08202801169335486,0.4668615559143069,1
0,1,45,17.0,62454,730.0,30400.0,630,0,0.14026323374003266,0.4867582540749992,1
1,1,23,0.0,18000,170.0,8800.0,527,1,0.11333333333333333,0.4888888888888889,1
0,0,26,8.0,63082,1530.0,17800.0,527,1,0.2910497447766399,0.28217241051330016,1
1,0,26,8.0,35613,1140.0,11200.0,533,1,0.38412939095274196,0.3144918990256367,1
1,1,22,0.0,20116,450.0,8500.0,471,1,0.26844303042354345,0.42254921455557765,0
1,0,38,7.0,45479,1850.0,11400.0,487,1,0.48813738208843643,0.2506651421535214,1
0,1,43,6.0,45198,1010.0,7200.0,575,0,0.2681534581176158,0.15929908403026682,1
0,1,22,0.0,25331,500.0,10900.0,536,1,0.23686392167699657,0.4303027910465438,1
0,1,32,1.0,23532,310.0,9000.0,506,1,0.1580826109127996,0.38245792962774094,0
1,1,42,6.0,39418,900.0,18900.0,556,1,0.27398650362778426,0.47947638134862247,1
0,0,57,16.0,80329,1010.0,17900.0,666,0,0.15087950802325437,0.2228335968330242,1
0,0,40,5.0,47621,530.0,27200.0,587,0,0.13355452426450515,0.5711765817601479,1
1,0,59,17.0,84592,910.0,18900.0,719,0,0.12909022129752223,0.2234253830149423,1
0,0,44,11.0,59536,1110.0,35500.0,654,0,0.2237301800591239,0.596277882289707,1
1,0,40,6.0,67533,1070.0,25300.0,599,0,0.19012927013460088,0.3746316615580531,1
0,0,21,0.0,37547,1780.0,16000.0,519,0,0.5688869949663089,0.4261325804991078,1
0,1,21,0.0,18000,410.0,10800.0,492,1,0.2733333333333333,0.6,0
1,0,37,6.0,52410,1190.0,15700.0,607,0,0.2724670864338867,0.2995611524518222,1
0,0,21,0.0,21726,330.0,5200.0,495,1,0.18227009113504558,0.2393445641167265,1
1,0,65,19.0,89328,4600.0,33300.0,647,0,0.6179473401397099,0.3727834497581945,1
0,0,50,10.0,59425,690.0,16200.0,665,0,0.13933529659234328,0.2726125368111064,1
0,0,61,12.0,53667,860.0,22200.0,665,0,0.19229694225501706,0.413662026943932,1
1,0,67,21.0,92039,2840.0,26500.0,639,0,0.37027781701235346,0.2879214246134791,1
1,0,23,4.0,18000,410.0,10500.0,452,1,0.2733333333333333,0.5833333333333334,0
1,0,66,23.0,99536,810.0,45200.0,753,0,0.09765311043240636,0.4541070567432889,1
0,1,31,1.0,33597,710.0,5000.0,528,1,0.25359407089918745,0.148822811560556,1
1,1,44,8.0,39153,1080.0,21600.0,576,1,0.3310091180752433,0.5516818634587388,1
0,1,42,10.0,75706,1960.0,23900.0,658,1,0.31067550788576864,0.3156949251050115,1
0,0,64,16.0,73528,2020.0,22800.0,621,0,0.32967032967032966,0.3100859536503101,1
1,1,65,21.0,75207,3210.0,25700.0,689,0,0.5121863656308588,0.34172350977967475,1
0,1,46,13.0,48051,1130.0,22400.0,582,1,0.282200162327527,0.46617135959709477,1
1,0,33,7.0,68595,1970.0,25500.0,544,1,0.344631532910562,0.37174721189591076,1
0,1,21,3.0,42726,180.0,19800.0,504,0,0.05055469737396433,0.4634180592613397,1
0,0,44,12.0,49334,1950.0,11000.0,544,0,0.4743179146227754,0.2229699598654072,1
1,1,30,5.0,20793,450.0,13200.0,569,1,0.2597027845909681,0.6348290290001443,1
1,1,55,14.0,54700,660.0,28200.0,720,0,0.14478976234003657,0.5155393053016454,1
1,0,44,9.0,49291,930.0,13600.0,624,0,0.22641050090280174,0.27591243837617413,1
1,1,48,7.0,35586,980.0,18200.0,606,0,0.3304670375990558,0.5114370819985388,1
1,0,56,8.0,56730,1770.0,24800.0,724,0,0.3744050766790058,0.4371584699453552,1
1,1,36,9.0,53558,1060.0,11000.0,608,0,0.23749953321632622,0.20538481646065948,1
1,0,60,21.0,110062,2950.0,26300.0,630,0,0.3216368955679526,0.2389562246733659,1
0,1,36,5.0,22967,420.0,5000.0,496,1,0.2194452910697958,0.21770366177559106,1
0,0,37,13.0,49806,1280.0,27600.0,606,1,0.3083965787254548,0.5541501023973016,1
0,0,35,6.0,52762,1210.0,22500.0,501,1,0.2751980592092794,0.42644327356809825,1
1,0,36,0.0,18000,430.0,5600.0,499,1,0.2866666666666667,0.3111111111111111,0
1,1,35,10.0,45073,800.0,9600.0,601,1,0.21298781975905753,0.21298781975905753,1
0,1,54,12.0,72881,1810.0,28600.0,676,1,0.29802006009796794,0.39242052112347525,1
1,1,31,9.0,45907,580.0,18900.0,570,0,0.15161086544535693,0.4117019190973054,1
1,1,21,0.0,22145,500.0,11100.0,455,1,0.27094152178821407,0.501241815308196,0
0,0,35,8.0,46777,680.0,29700.0,580,0,0.1744447057314492,0.6349274215960835,1
1,0,46,7.0,52319,570.0,19200.0,605,0,0.1307364437393681,0.36697949119822626,1
1,0,24,3.0,18000,250.0,6400.0,548,0,0.16666666666666666,0.35555555555555557,1
0,0,63,21.0,100672,1890.0,33700.0,640,0,0.22528607755880484,0.33475047679593134,1
1,0,25,4.0,52440,820.0,29500.0,508,1,0.18764302059496568,0.5625476735316552,0
0,0,55,15.0,85246,2110.0,19400.0,689,0,0.29702273420453745,0.22757666048846867,1
1,0,33,0.0,25259,550.0,8100.0,575,1,0.26129300447365295,0.32067777821766497,1
1,0,30,7.0,53637,1660.0,27500.0,593,1,0.37138542424072934,0.5127057814568302,1
1,0,31,9.0,73887,1480.0,11700.0,487,0,0.24036704697714076,0.1583499127045353,1
0,0,38,3.0,51017,1160.0,15000.0,522,1,0.2728502263951232,0.2940196405119862,1
1,1,54,10.0,64053,2530.0,30200.0,640,0,0.4739824832560536,0.47148455185549465,1
1,1,59,20.0,84532,1390.0,20500.0,712,0,0.19732172431741826,0.2425117115411915,1
0,1,61,16.0,58746,1060.0,17700.0,691,1,0.216525380451435,0.3012971095904402,1
1,0,62,14.0,72866,2390.0,28600.0,626,1,0.39359920950786376,0.39250130376307196,1
0,0,43,11.0,57933,650.0,20900.0,595,0,0.1346382890580498,0.3607615693991335,1
1,1,27,1.0,32318,1100.0,6600.0,508,1,0.4084411164057182,0.2042205582028591,0
0,0,59,17.0,94520,1750.0,58500.0,650,0,0.22217520101565807,0.6189166314007617,1
0,0,23,0.0,30151,380.0,5200.0,556,0,0.1512387648834201,0.17246525820039135,1
0,0,32,4.0,37913,1130.0,19900.0,539,1,0.3576609606203677,0.5248859230343154,1
1,0,27,8.0,20560,380.0,5000.0,516,1,0.22178988326848248,0.24319066147859922,1
0,0,46,1.0,51315,2010.0,19700.0,574,0,0.47003800058462436,0.383903342102699,1
1,0,53,16.0,62145,1350.0,14800.0,703,0,0.2606806661839247,0.2381527073779065,1
0,1,57,19.0,66357,1430.0,14600.0,727,0,0.25860120258601205,0.22002200220022003,1
0,0,35,4.0,58315,870.0,12400.0,602,0,0.17902769441824573,0.21263825773814626,1
1,0,22,4.0,40663,790.0,15300.0,562,0,0.23313577453704842,0.37626343358827435,1
1,1,61,13.0,61636,1120.0,25100.0,610,0,0.21805438380167436,0.4072295411772341,1
0,0,27,0.0,18000,610.0,5000.0,473,0,0.4066666666666667,0.2777777777777778,1
1,0,52,10.0,53890,1280.0,34500.0,612,0,0.2850250510298757,0.6401929857116349,1
1,1,24,6.0,39319,1100.0,11000.0,554,1,0.33571555736412423,0.2797629644701035,1
1,0,40,1.0,46312,1010.0,17600.0,534,1,0.2617032302642944,0.3800310934531007,1
0,0,56,21.0,83838,1400.0,21600.0,667,0,0.2003864596006584,0.2576397337722751,1
0,0,52,12.0,73505,1800.0,29200.0,650,0,0.2938575607101558,0.39725188762669206,1
1,0,48,14.0,41702,1530.0,22000.0,606,0,0.44026665387751185,0.5275526353652104,1
0,0,33,8.0,25793,270.0,10600.0,604,0,0.1256154770674214,0.4109642150971194,1
1,1,21,1.0,41225,1030.0,12100.0,473,1,0.2998180715585203,0.2935112189205579,0
1,0,55,12.0,75278,2690.0,20600.0,598,0,0.42881054225670184,0.2736523287016127,1
1,0,50,17.0,72719,920.0,38500.0,638,0,0.15181726921437314,0.5294352232566455,1
1,0,56,13.0,66736,2010.0,14000.0,628,0,0.36142411891632703,0.20978182690002398,1
1,0,45,7.0,32557,980.0,10900.0,560,1,0.36121264244248547,0.3347974321958411,1
0,0,36,10.0,68918,540.0,15600.0,582,0,0.09402478307553905,0.22635595925592733,1
1,0,39,8.0,36757,1170.0,10300.0,571,1,0.38196806050548193,0.2802187338466143,1
0,0,21,3.0,42950,640.0,9700.0,628,0,0.17881257275902213,0.22584400465657742,1
0,0,25,2.0,37784,920.0,22400.0,549,1,0.29218716917213633,0.59284353165361,0
1,0,42,6.0,49174,1530.0,25400.0,487,1,0.37336804002114937,0.5165331272623744,1
1,0,44,11.0,43271,1420.0,18600.0,602,1,0.3937972314020938,0.4298490906149615,1
1,1,63,16.0,58131,320.0,15200.0,677,0,0.06605769726995923,0.26147838502692194,1
1,0,65,16.0,87879,3400.0,35600.0,604,0,0.4642747414057966,0.40510247044231273,1
0,0,57,18.0,86750,3040.0,35600.0,671,0,0.4205187319884726,0.41037463976945243,1
0,0,56,22.0,91566,2870.0,40800.0,661,0,0.3761221414061988,0.4455802372059498,1
1,1,56,14.0,68432,1670.0,12300.0,754,0,0.2928454524199205,0.17974047229366377,1
0,0,24,0.0,18000,300.0,11500.0,522,1,0.2,0.6388888888888888,1
0,1,56,14.0,83181,830.0,31800.0,658,0,0.11973888267753453,0.3822988422836946,1
0,1,38,10.0,46329,210.0,28400.0,673,0,0.05439357637764683,0.6130069718750675,1
0,1,36,8.0,60035,1640.0,9300.0,567,1,0.32780877821270926,0.15490963604564004,1
0,0,61,21.0,69400,2180.0,19000.0,619,0,0.37694524495677234,0.2737752161383285,1
0,0,38,10.0,65428,1310.0,13200.0,551,0,0.24026410711010576,0.20174848688634836,1
0,1,42,5.0,53014,860.0,28400.0,576,0,0.19466556004074395,0.5357075489493341,1
0,1,22,0.0,18000,390.0,5600.0,543,1,0.26,0.3111111111111111,1
1,1,41,3.0,28828,420.0,16400.0,641,0,0.17483002636325795,0.5688913556264743,1
0,0,56,19.0,73785,1550.0,41800.0,702,0,0.25208375686115064,0.5665108084298976,1
0,0,64,10.0,89758,1240.0,43400.0,693,0,0.16577909489961898,0.48352236012388866,1
1,0,59,11.0,74606,2010.0,36000.0,684,0,0.323298394231027,0.48253491676272686,1
0,1,67,17.0,103486,3440.0,51800.0,692,0,0.39889453645903794,0.5005507991419129,1
1,0,59,18.0,83835,2170.0,40800.0,620,1,0.3106101270352478,0.4866702451243514,1
1,0,49,10.0,70186,1410.0,24100.0,608,0,0.24107371840538,0.34337332231499157,1
0,1,46,9.0,69564,2140.0,34200.0,565,0,0.36915646023805415,0.4916336035880628,1
0,0,41,7.0,63153,1330.0,37800.0,643,1,0.252719585767897,0.5985463873450192,1
1,1,37,8.0,36189,1100.0,11400.0,520,0,0.3647517201359529,0.31501284920832295,1
1,0,36,2.0,32156,470.0,20000.0,526,1,0.17539494962059957,0.6219679064560268,1
0,0,51,9.0,66543,1050.0,10400.0,635,1,0.1893512465623732,0.1562899177975144,1
1,0,29,11.0,56459,620.0,18300.0,675,0,0.13177704174710853,0.32412901397474275,1
0,1,51,14.0,57806,940.0,12500.0,677,0,0.19513545306715566,0.21624052866484447,1
1,0,34,9.0,55725,1710.0,11900.0,605,1,0.36823687752355316,0.21354867653656348,0
0,0,57,15.0,85171,1030.0,47500.0,620,0,0.14511981777835178,0.5577015650867079,1
1,1,22,1.0,18000,80.0,11000.0,578,0,0.05333333333333334,0.6111111111111112,1
1,0,66,21.0,98742,1650.0,53200.0,655,0,0.2005225739806769,0.5387778250389905,1
1,0,34,9.0,49603,450.0,31700.0,630,0,0.10886438320262887,0.6390742495413584,1
0,0,53,17.0,74493,1180.0,19200.0,590,1,0.19008497442712738,0.2577423382062744,1
0,0,55,14.0,79729,3340.0,17600.0,593,1,0.5027029060943947,0.22074778311530308,1
0,0,59,20.0,84260,1010.0,34600.0,601,0,0.1438404937099454,0.4106337526703062,1
0,0,67,9.0,83272,2260.0,47000.0,607,1,0.3256797002593909,0.5644154097415698,1
0,0,40,12.0,61184,1230.0,10400.0,539,1,0.24123953974895398,0.16997907949790794,1
1,0,22,0.0,18000,440.0,11700.0,537,0,0.29333333333333333,0.65,1
0,1,61,19.0,80843,1270.0,36500.0,692,0,0.18851353858713804,0.4514923988471482,1
0,0,39,5.0,46587,1510.0,29800.0,533,1,0.3889497069998068,0.6396634254191084,1
1,0,57,10.0,75427,1890.0,25100.0,635,0,0.3006880825168706,0.3327720842669071,1
1,0,38,9.0,61657,1560.0,23400.0,541,0,0.30361516129555444,0.37951895161944305,1
1,0,36,1.0,31391,690.0,16500.0,565,0,0.2637698703450033,0.5256283648179414,1
1,0,24,0.0,18000,600.0,9800.0,494,1,0.4,0.5444444444444444,1
0,0,32,2.0,21638,570.0,5800.0,639,0,0.31611054626120716,0.26804695443201776,1
0,1,49,11.0,51131,1250.0,31400.0,688,0,0.2933641039682384,0.6141088576401792,1
1,0,27,6.0,33920,930.0,19800.0,578,0,0.3290094339622642,0.5837264150943396,1
1,1,34,4.0,18000,80.0,5000.0,601,0,0.05333333333333334,0.2777777777777778,1
0,1,32,6.0,50517,1150.0,10800.0,576,1,0.27317536670823683,0.21378941742383753,1
1,0,55,17.0,79845,1610.0,31800.0,714,0,0.24196881457824534,0.3982716513244411,1
0,0,25,0.0,31754,1030.0,12100.0,514,1,0.38924230018265416,0.38105435535680543,1
0,0,37,5.0,50099,690.0,25300.0,598,0,0.16527275993532806,0.5050000998023912,1
1,1,62,23.0,86972,1990.0,16900.0,665,1,0.2745711263395116,0.19431541185668952,1
1,0,52,13.0,75897,3040.0,35900.0,569,0,0.4806514091466066,0.47300947336521865,1
1,0,30,6.0,49908,1030.0,22900.0,551,1,0.24765568646309208,0.45884427346317225,1
0,0,63,20.0,89890,680.0,24000.0,593,0,0.09077761708755146,0.26699299143397487,1
1,1,37,2.0,30096,1280.0,12700.0,519,1,0.5103668261562998,0.42198298777246146,0
0,1,25,0.0,27275,370.0,7100.0,524,1,0.16278643446379468,0.2603116406966086,1
0,0,65,20.0,93006,970.0,20800.0,750,0,0.12515321592155346,0.22364148549555943,1
1,1,62,9.0,72767,790.0,31800.0,719,0,0.1302788351862795,0.43701128258688693,1
1,0,29,3.0,49627,1400.0,31700.0,645,0,0.3385253994801217,0.6387651883047535,1
1,0,53,10.0,68728,2320.0,18500.0,630,1,0.40507507857059716,0.2691770457455477,1
1,1,56,19.0,61601,2370.0,20200.0,641,0,0.461680816869856,0.3279167545981396,1
1,0,56,16.0,82100,1720.0,22800.0,630,0,0.25140073081607794,0.2777101096224117,1
1,0,38,12.0,60204,660.0,17100.0,567,1,0.13155272074945187,0.28403428343631654,1
0,0,29,4.0,30495,460.0,10700.0,597,1,0.1810132808657157,0.3508771929824561,1
0,1,49,11.0,65491,1390.0,32800.0,619,0,0.2546914843260906,0.5008321754134156,1
0,1,34,5.0,33369,690.0,5700.0,581,0,0.2481344960891846,0.17081722556864154,1
0,0,45,8.0,70153,2380.0,44100.0,577,1,0.4071101734779696,0.6286260031645119,1
1,1,35,17.0,58703,450.0,10200.0,632,0,0.0919884844045449,0.17375602609747373,1
0,0,26,6.0,45675,440.0,27000.0,576,0,0.11559934318555008,0.5911330049261084,1
0,0,62,13.0,82762,1470.0,49400.0,685,1,0.2131412967303835,0.5968922935646794,1
0,0,49,22.0,59799,1470.0,24700.0,695,0,0.2949882105051924,0.4130503854579508,1
1,0,35,5.0,28128,460.0,6100.0,517,0,0.1962457337883959,0.21686575654152446,1
0,0,49,13.0,70330,1100.0,30400.0,663,0,0.18768662021896773,0.43224797383762265,1
1,1,24,6.0,45632,1490.0,21200.0,461,1,0.3918302945301543,0.46458625525946706,0
0,0,38,1.0,51876,1330.0,30000.0,581,1,0.30765671987046034,0.5783021050196623,1
0,0,64,15.0,108668,1190.0,46200.0,704,0,0.13140943055913423,0.4251481576913167,1
1,0,59,22.0,88395,1390.0,31400.0,690,0,0.18869845579501102,0.35522371174840206,1
1,0,36,6.0,44629,1160.0,25400.0,560,0,0.311904815254655,0.56913666001927,1
0,1,31,9.0,60601,500.0,38800.0,597,0,0.09900826719031039,0.6402534611640072,1
1,0,34,4.0,38489,1000.0,18200.0,598,0,0.31177739094286677,0.472862376263348,1
1,0,23,1.0,18000,310.0,10600.0,572,1,0.20666666666666667,0.5888888888888889,1
0,1,62,24.0,94601,2310.0,42500.0,732,0,0.29302015834927747,0.44925529328442615,1
1,0,58,17.0,92570,2040.0,45800.0,601,0,0.2644485254402074,0.4947607216160743,1
1,0,65,17.0,74788,720.0,37000.0,728,0,0.11552655506230947,0.49473177515109373,1
1,0,62,14.0,84868,1230.0,42600.0,567,0,0.17391714191450253,0.5019559786963285,1
1,0,38,5.0,43981,1550.0,13700.0,450,1,0.42290989290830133,0.31149814692708216,0
1,1,40,13.0,56116,2500.0,24600.0,613,0,0.5346068857366882,0.4383776463040844,1
1,1,45,13.0,58462,240.0,26100.0,582,0,0.049262768978139644,0.44644384386439057,1
1,0,58,11.0,65128,2040.0,20000.0,616,0,0.3758751996069279,0.3070875813782091,1
1,1,33,6.0,33325,790.0,10800.0,621,0,0.28447111777944484,0.32408102025506375,1
1,0,24,2.0,25161,1050.0,13400.0,515,1,0.5007750089424109,0.532570247605421,1
1,0,34,7.0,46324,710.0,20400.0,596,0,0.18392194111043952,0.44037647871513685,1
1,0,53,11.0,55946,1670.0,12600.0,612,1,0.35820255246130195,0.2252171737032138,1
0,0,48,16.0,68314,1220.0,38900.0,647,1,0.21430453494159324,0.5694293995374301,1
1,0,57,15.0,70332,2370.0,41600.0,603,0,0.4043678553147927,0.5914804072115111,1
1,0,28,5.0,41800,1840.0,16000.0,484,1,0.5282296650717704,0.3827751196172249,0
0,1,64,15.0,61913,1420.0,15800.0,672,0,0.2752249123770452,0.25519680842472503,1
1,0,54,11.0,65614,620.0,40900.0,664,0,0.11339043496814705,0.6233425793275825,1
0,0,64,29.0,99401,3480.0,58800.0,688,0,0.4201164978219535,0.5915433446343599,1
0,0,25,7.0,38763,1030.0,10600.0,436,1,0.3188607692903026,0.2734566468023631,0
1,0,25,2.0,22277,550.0,5000.0,592,0,0.29626969520132873,0.2244467387888854,1
0,0,51,19.0,84834,3110.0,31400.0,667,0,0.43991795742273143,0.3701346158379895,1
1,0,65,23.0,91814,870.0,44800.0,714,0,0.11370814908401769,0.48794301522643607,1
1,1,29,1.0,32439,440.0,7700.0,592,0,0.16276703967446593,0.2373685995252628,1
0,0,62,14.0,88620,2370.0,36000.0,637,0,0.3209207853757617,0.4062288422477996,1
0,0,52,16.0,60355,810.0,21900.0,673,0,0.16104713776820478,0.3628531190456466,1
0,0,53,15.0,66580,1180.0,39600.0,564,0,0.21267647942325021,0.5947732051667167,1
1,0,23,0.0,23522,790.0,8600.0,506,1,0.40302695349034945,0.36561516877816513,0
1,0,50,15.0,69184,1740.0,28800.0,617,0,0.30180388529139685,0.4162812210915819,1
1,1,32,0.0,18000,160.0,11300.0,571,0,0.10666666666666667,0.6277777777777778,1
0,0,49,12.0,86047,2140.0,25800.0,694,0,0.2984415493858008,0.2998361360651737,1
1,0,23,0.0,35976,1200.0,10600.0,494,0,0.400266844563042,0.2946408716922393,1
1,0,46,6.0,33263,750.0,18300.0,572,0,0.2705709046087244,0.550160839371073,1
1,0,50,9.0,64845,1920.0,18700.0,580,1,0.3553088133240805,0.2883799830364716,1
0,0,29,5.0,43350,680.0,24500.0,495,0,0.18823529411764706,0.5651672433679354,1
1,1,46,8.0,62926,1470.0,12400.0,616,1,0.28032927565712107,0.1970568604392461,1
1,0,22,0.0,18000,90.0,5000.0,567,0,0.06,0.2777777777777778,1
1,1,23,3.0,46818,1270.0,28100.0,519,1,0.32551582724593103,0.6001965056174975,0
0,0,66,25.0,93384,2280.0,39300.0,747,0,0.29298380878951424,0.42084297095862244,1
1,1,24,4.0,28942,230.0,14700.0,599,0,0.09536314007324995,0.5079123764770921,1
1,0,45,18.0,62923,2270.0,16500.0,611,0,0.43291006468223064,0.2622252594440824,1
0,1,33,11.0,43586,1160.0,10200.0,596,1,0.31936860459780664,0.23402009819666866,1
1,0,59,14.0,55126,770.0,31300.0,766,0,0.16761600696586004,0.5677901534666038,1
1,1,64,20.0,94762,2600.0,31200.0,641,1,0.32924590025537664,0.32924590025537664,1
0,0,55,14.0,74964,820.0,28300.0,699,0,0.13126300624299664,0.37751454031268344,1
0,0,43,14.0,66180,820.0,10900.0,635,0,0.1486854034451496,0.16470232698700513,1
1,0,29,4.0,64149,710.0,22000.0,611,0,0.13281578824299678,0.34295156588567244,1
0,1,22,0.0,34313,370.0,18400.0,497,1,0.12939702153702679,0.5362399090723633,0
1,0,61,22.0,80979,2040.0,45400.0,690,0,0.3023005964509317,0.560639178058509,1
0,1,64,19.0,77576,1690.0,38700.0,654,0,0.2614210580591936,0.4988656285449108,1
1,0,51,10.0,66117,1870.0,32800.0,529,1,0.3393983393075911,0.4960902642285645,0
0,0,64,16.0,97648,410.0,39400.0,769,0,0.05038505652957562,0.40349008684253646,1
1,0,67,16.0,105829,1790.0,44400.0,671,0,0.2029689404605543,0.4195447372648329,1
1,1,22,0.0,18000,310.0,9400.0,483,0,0.20666666666666667,0.5222222222222223,1
1,1,52,11.0,66024,1410.0,18100.0,601,0,0.25627044711014174,0.27414273597479705,1
1,1,38,9.0,53752,1130.0,14300.0,668,0,0.25226968298853997,0.2660366125911594,1
0,0,33,6.0,39125,900.0,24500.0,618,0,0.276038338658147,0.6261980830670927,1
